Date,Open,High,Low,Close,Adj Close,Volume
2015/07/01,8808.51,9103.09,8385.43,8411.91,8411.91,171297426
2015/07/02,8369.49,8433.52,7787.10,7835.10,7835.10,156973835
2015/07/03,7530.27,7930.15,7249.31,7355.49,7355.49,156105993
2015/07/06,7842.43,7842.43,6883.61,7236.00,7236.00,230754385
2015/07/07,6977.55,7030.98,6763.12,6763.53,6763.53,114115961
2015/07/08,6444.67,6702.28,6444.25,6602.37,6602.37,275340759
2015/07/09,6525.12,6896.49,6525.12,6896.35,6896.35,95815747
2015/07/10,7101.82,7245.33,7081.35,7244.78,7244.78,72141194
2015/07/13,7563.38,7695.67,7502.55,7695.64,7695.64,124577679
2015/07/14,7854.00,8076.19,7772.39,7859.06,7859.06,167383703
2015/07/15,7836.08,7837.84,7391.96,7405.29,7405.29,164267658
2015/07/16,7342.83,7729.70,7078.71,7578.76,7578.76,142013079
2015/07/17,7629.78,8050.73,7620.16,7994.70,7994.70,139377370
2015/07/20,8025.10,8250.40,7931.65,8116.50,8116.50,162131840
2015/07/21,8011.90,8291.93,7937.63,8220.46,8220.46,143097593
2015/07/22,8207.17,8354.38,8075.60,8320.24,8320.24,161165847
2015/07/23,8330.47,8585.80,8288.84,8551.99,8551.99,177494966
2015/07/24,8580.65,8706.25,8348.42,8425.07,8425.07,196947875
2015/07/27,8240.68,8493.35,7791.60,7794.18,7794.18,171740043
2015/07/28,7514.15,7893.94,7261.61,7649.82,7649.82,180294330
2015/07/29,7765.95,8024.58,7472.63,8022.80,8022.80,132745245
2015/07/30,7979.57,8174.70,7766.46,7800.58,7800.58,141928700
2015/07/31,7692.48,7876.65,7634.54,7727.06,7727.06,107834136
2015/08/03,7605.89,7658.17,7370.04,7540.21,7540.21,112364589
2015/08/04,7548.03,7942.27,7532.83,7942.10,7942.10,117180320
2015/08/05,7933.32,8047.70,7773.92,7839.34,7839.34,119999767
2015/08/06,7660.58,7891.56,7633.29,7792.03,7792.03,90058280
2015/08/07,7874.42,8015.37,7855.68,8013.32,8013.32,109469663
2015/08/10,8106.12,8437.92,8079.88,8394.09,8394.09,145317370
2015/08/11,8402.32,8551.53,8356.52,8435.33,8435.33,162434825
2015/08/12,8342.61,8490.27,8320.05,8336.34,8336.34,132680646
2015/08/13,8287.77,8535.37,8237.89,8534.43,8534.43,133650284
2015/08/14,8599.77,8717.07,8548.34,8625.24,8625.24,160713073
2015/08/17,8613.29,8820.98,8582.83,8820.46,8820.46,162013281
2015/08/18,8842.16,8858.33,8140.91,8161.27,8161.27,184395700
2015/08/19,7865.63,8404.94,7667.32,8340.98,8340.98,162622250
2015/08/20,8255.93,8376.67,8049.51,8049.51,8049.51,138314467
2015/08/21,7884.30,8006.29,7583.70,7612.90,7612.90,134561093
2015/08/24,7255.29,7292.77,7003.66,7006.19,7006.19,92192223
2015/08/25,6496.11,6666.81,6467.81,6481.41,6481.41,104162291
2015/08/26,6470.00,6687.53,6165.11,6238.53,6238.53,149197209
2015/08/27,6344.95,6457.86,6099.17,6456.05,6456.05,124932338
2015/08/28,6554.76,6844.45,6512.70,6842.89,6842.89,142758516
2015/08/31,6791.42,6791.42,6578.35,6581.31,6581.31,116258551
2015/09/01,6507.88,6507.88,6161.03,6169.21,6169.21,98667929
2015/09/02,5878.21,6314.29,5866.66,6122.55,6122.55,115032723
2015/09/07,6187.69,6379.20,6094.49,6143.56,6143.56,102447070
2015/09/08,6096.01,6387.36,6014.57,6374.86,6374.86,85509837
2015/09/09,6408.67,6609.94,6380.25,6551.01,6551.01,150097826
2015/09/10,6434.53,6565.16,6407.12,6440.31,6440.31,106415179
2015/09/11,6423.52,6523.19,6385.31,6493.32,6493.32,92572028
2015/09/14,6535.26,6554.38,6018.44,6049.79,6049.79,119113665
2015/09/15,5886.27,5996.22,5689.97,5708.03,5708.03,93427426
2015/09/16,5722.53,6107.37,5704.12,6084.84,6084.84,104952922
2015/09/17,6057.87,6242.25,5965.41,5965.41,5965.41,127835729
2015/09/18,6007.46,6073.55,5934.10,6036.88,6036.88,83652110
2015/09/21,5966.29,6251.62,5943.59,6250.44,6250.44,105433930
2015/09/22,6264.06,6362.05,6215.57,6295.93,6295.93,118689625
2015/09/23,6192.33,6302.64,6162.97,6224.60,6224.60,101247325
2015/09/24,6250.09,6324.31,6227.39,6315.11,6315.11,93290191
2015/09/25,6294.20,6336.43,6064.72,6108.38,6108.38,98942032
2015/09/28,6118.23,6221.01,6020.46,6219.69,6219.69,67737158
2015/09/29,6114.48,6183.83,6065.85,6103.61,6103.61,68579494
2015/09/30,6139.14,6165.75,6066.83,6123.73,6123.73,56497671
2015/10/08,6322.54,6409.74,6281.53,6372.49,6372.49,94907319
2015/10/09,6369.75,6495.29,6353.04,6470.05,6470.05,99711665
2015/10/12,6505.91,6788.40,6501.76,6718.72,6718.72,153619877
2015/10/13,6672.66,6816.78,6650.61,6802.08,6802.08,132977522
2015/10/14,6772.46,6842.87,6709.35,6724.50,6724.50,125882450
2015/10/15,6694.07,6929.48,6694.07,6929.24,6929.24,131795067
2015/10/16,6979.68,7052.14,6883.20,7047.56,7047.56,164509969
2015/10/19,7072.36,7113.66,6951.80,7047.37,7047.37,156007932
2015/10/20,7033.20,7163.26,6996.56,7162.08,7162.08,138062791
2015/10/21,7159.13,7186.54,6689.27,6712.74,6712.74,178169181
2015/10/22,6708.21,6970.68,6700.62,6964.30,6964.30,135470900
2015/10/23,7015.62,7169.37,6988.55,7138.23,7138.23,158898962
2015/10/26,7223.15,7233.36,7088.57,7186.75,7186.75,163304715
2015/10/27,7123.08,7266.78,6900.44,7231.44,7231.44,147441282
2015/10/28,7179.99,7270.79,7019.61,7048.90,7048.90,132724220
2015/10/29,7097.19,7185.21,7011.86,7108.97,7108.97,110741269
2015/10/30,7088.81,7185.52,6984.50,7084.97,7084.97,110069552
2015/11/02,6936.37,7137.05,6914.15,6936.43,6936.43,107204323
2015/11/03,6956.89,6998.05,6860.44,6920.10,6920.10,89105339
2015/11/04,6953.87,7268.40,6953.87,7267.99,7267.99,139208397
2015/11/05,7277.10,7364.51,7225.64,7276.45,7276.45,185191773
2015/11/06,7284.87,7456.24,7284.71,7446.85,7446.85,152693272
2015/11/09,7415.76,7593.17,7350.86,7543.80,7543.80,177520097
2015/11/10,7517.41,7633.01,7486.85,7575.01,7575.01,165737542
2015/11/11,7589.66,7686.30,7556.37,7684.67,7684.67,152086170
2015/11/12,7712.64,7739.65,7579.67,7682.45,7682.45,162280293
2015/11/13,7601.15,7665.14,7478.41,7567.11,7567.11,147559261
2015/11/16,7438.40,7719.70,7431.74,7718.86,7718.86,116919959
2015/11/17,7787.08,7820.02,7635.92,7650.38,7650.38,162750882
2015/11/18,7655.33,7699.61,7504.99,7526.94,7526.94,125690006
2015/11/19,7553.00,7719.52,7538.28,7718.62,7718.62,110520025
2015/11/20,7741.68,7844.06,7720.16,7806.27,7806.27,146076178
2015/11/23,7816.85,7876.48,7710.05,7744.18,7744.18,142383454
2015/11/24,7739.09,7799.01,7635.78,7798.50,7798.50,110258558
2015/11/25,7803.29,7925.54,7795.16,7922.38,7922.38,124435501
2015/11/26,7962.17,7974.74,7859.63,7874.08,7874.08,140404615
2015/11/27,7839.31,7852.00,7317.65,7376.12,7376.12,152970489
2015/11/30,7388.28,7467.47,7035.55,7408.40,7408.40,129234023
2015/12/01,7403.94,7519.94,7358.37,7443.95,7443.95,113008679
2015/12/02,7423.50,7444.22,7201.66,7405.86,7405.86,102647475
2015/12/03,7413.22,7571.45,7412.65,7570.51,7570.51,95329412
2015/12/04,7533.61,7600.34,7464.28,7511.67,7511.67,101362535
2015/12/07,7526.22,7602.77,7476.19,7602.23,7602.23,92881296
2015/12/08,7555.46,7555.46,7398.56,7404.14,7404.14,94938823
2015/12/09,7369.11,7431.04,7322.87,7374.27,7374.27,83299991
2015/12/10,7374.36,7437.71,7332.98,7350.21,7350.21,78990424
2015/12/11,7320.16,7347.36,7253.84,7290.70,7290.70,72132287
2015/12/14,7224.81,7441.76,7210.41,7441.03,7441.03,79957288
2015/12/15,7448.71,7534.22,7447.11,7498.18,7498.18,86021490
2015/12/16,7522.73,7574.65,7503.09,7529.40,7529.40,85351169
2015/12/17,7570.67,7716.48,7570.67,7716.25,7716.25,130054765
2015/12/18,7708.34,7746.51,7650.56,7699.37,7699.37,114416909
2015/12/21,7698.44,7798.08,7692.10,7788.56,7788.56,115015003
2015/12/22,7811.00,7856.95,7752.70,7856.61,7856.61,111592508
2015/12/23,7859.13,7881.29,7756.33,7773.28,7773.28,118166309
2015/12/24,7760.38,7778.94,7635.78,7753.04,7753.04,91509341
2015/12/25,7759.84,7805.05,7738.87,7792.12,7792.12,81253520
2015/12/28,7815.38,7837.63,7603.36,7603.36,7603.36,109813515
2015/12/29,7591.71,7675.31,7545.35,7674.39,7674.39,77292530
2015/12/30,7693.02,7747.35,7664.28,7741.05,7741.05,85533232
2015/12/31,7745.64,7763.30,7617.39,7617.69,7617.69,79781523
2016/01/04,7615.51,7624.10,6983.29,6983.40,6983.40,78014999
2016/01/05,6663.73,7020.54,6627.64,6889.74,6889.74,113428225
2016/01/06,6916.53,7066.08,6878.65,7065.61,7065.61,100930427
2016/01/07,6937.42,6937.42,6454.97,6462.24,6462.24,28426742
2016/01/08,6618.08,6689.14,6222.59,6570.43,6570.43,111129605
2016/01/11,6435.89,6529.88,6128.22,6128.66,6128.66,115600736
2016/01/12,6126.67,6205.59,5994.64,6136.66,6136.66,91905220
2016/01/13,6168.99,6226.54,5924.04,5924.04,5924.04,86123402
2016/01/14,5734.61,6137.51,5726.88,6124.82,6124.82,92251446
2016/01/15,6078.62,6135.27,5852.24,5893.68,5893.68,88630539
2016/01/18,5768.76,6051.18,5765.15,5978.91,5978.91,72469789
2016/01/19,5965.36,6203.40,5956.23,6197.09,6197.09,87981015
2016/01/20,6161.23,6244.96,6095.72,6138.50,6138.50,91947518
2016/01/21,6031.17,6191.32,5886.88,5886.88,5886.88,81882765
2016/01/22,5954.36,6013.97,5799.71,5980.61,5980.61,69830709
2016/01/25,6034.08,6093.27,5976.34,6041.33,6041.33,65308514
2016/01/26,5966.71,5982.50,5573.83,5589.31,5589.31,85443917
2016/01/27,5604.17,5628.19,5240.65,5514.19,5514.19,87924118
2016/01/28,5441.74,5511.32,5257.08,5271.23,5271.23,67338076
2016/01/29,5262.46,5515.49,5248.21,5469.13,5469.13,72359091
2016/02/01,5458.61,5493.98,5319.70,5399.48,5399.48,64716114
2016/02/02,5407.71,5594.36,5407.67,5586.63,5586.63,66571962
2016/02/03,5520.64,5634.92,5482.22,5610.17,5610.17,63280726
2016/02/04,5631.32,5744.02,5631.32,5721.49,5721.49,71083982
2016/02/05,5734.48,5747.98,5662.44,5664.20,5664.20,56075545
2016/02/15,5485.72,5700.52,5482.80,5668.04,5668.04,53631253
2016/02/16,5694.75,5918.59,5694.75,5902.53,5902.53,82877143
2016/02/17,5889.50,5979.41,5854.22,5971.41,5971.41,90582520
2016/02/18,6009.75,6034.85,5945.20,5957.13,5957.13,93714798
2016/02/19,5939.70,6009.72,5919.68,5979.52,5979.52,70380499
2016/02/22,6055.68,6111.69,6029.46,6103.72,6103.72,94320520
2016/02/23,6102.51,6118.64,5982.21,6070.50,6070.50,87874876
2016/02/24,6041.75,6116.25,5975.14,6111.04,6111.04,89819579
2016/02/25,6097.42,6097.54,5604.10,5626.05,5626.05,110668653
2016/02/26,5668.33,5701.05,5517.63,5648.94,5648.94,79857895
2016/02/29,5618.51,5618.51,5286.34,5350.43,5350.43,86703153
2016/03/01,5361.79,5504.75,5294.54,5473.63,5473.63,80803571
2016/03/02,5464.73,5763.80,5462.74,5753.15,5753.15,110671952
2016/03/03,5757.36,5872.92,5745.62,5776.98,5776.98,128527360
2016/03/04,5755.12,5805.41,5542.98,5621.56,5621.56,108829948
2016/03/07,5686.69,5788.47,5681.85,5752.55,5752.55,87170581
2016/03/08,5751.39,5764.33,5538.15,5764.33,5764.33,98149656
2016/03/09,5627.14,5709.52,5583.07,5617.04,5617.04,72615323
2016/03/10,5617.42,5657.26,5517.02,5521.95,5521.95,59559411
2016/03/11,5460.54,5545.34,5433.32,5508.98,5508.98,49800022
2016/03/14,5568.46,5748.33,5568.46,5690.59,5690.59,79997418
2016/03/15,5672.75,5701.57,5609.00,5639.80,5639.80,66268900
2016/03/16,5662.44,5689.28,5531.33,5562.80,5562.80,57487332
2016/03/17,5589.22,5759.54,5579.73,5745.98,5745.98,84575758
2016/03/18,5774.30,5967.46,5768.91,5949.26,5949.26,125160341
2016/03/21,6016.69,6100.03,6001.32,6099.48,6099.48,131825514
2016/03/22,6045.84,6130.26,6013.05,6075.49,6075.49,107721654
2016/03/23,6054.22,6119.31,6031.27,6118.97,6118.97,89661324
2016/03/24,6062.76,6127.51,6008.54,6018.42,6018.42,101439743
2016/03/25,6006.67,6081.09,5996.54,6077.43,6077.43,78231312
2016/03/28,6114.77,6167.24,6017.49,6037.78,6037.78,93782330
2016/03/29,6029.94,6041.38,5875.07,5921.87,5921.87,79003975
2016/03/30,5981.42,6137.79,5981.42,6137.50,6137.50,88061292
2016/03/31,6164.28,6211.14,6133.60,6155.81,6155.81,94915722
2016/04/01,6129.72,6157.74,6022.97,6124.53,6124.53,85219533
2016/04/05,6136.69,6293.47,6117.18,6286.58,6286.58,105543049
2016/04/06,6262.60,6324.20,6243.11,6323.43,6323.43,104674579
2016/04/07,6344.37,6355.33,6228.97,6228.97,6228.97,109927150
2016/04/08,6176.86,6199.15,6087.10,6168.74,6168.74,88670173
2016/04/11,6226.38,6334.54,6226.38,6304.30,6304.30,102199978
2016/04/12,6299.47,6316.25,6182.82,6252.77,6252.77,87061767
2016/04/13,6292.57,6421.73,6292.57,6344.23,6344.23,132989984
2016/04/14,6375.49,6402.51,6324.46,6401.85,6401.85,99088176
2016/04/15,6403.25,6414.79,6345.55,6384.35,6384.35,82798055
2016/04/18,6343.70,6343.70,6241.98,6281.20,6281.20,80400472
2016/04/19,6314.58,6334.90,6262.61,6308.23,6308.23,69438667
2016/04/20,6331.87,6344.78,5923.43,6022.21,6022.21,117325387
2016/04/21,6000.30,6085.94,5960.50,5970.68,5970.68,84808592
2016/04/22,5930.53,6011.46,5915.31,6011.32,6011.32,62323811
2016/04/25,5997.21,5997.22,5897.73,5978.08,5978.08,57034333
2016/04/26,5971.81,6047.06,5958.40,6046.77,6046.77,56055305
2016/04/27,6051.44,6086.36,6005.16,6016.70,6016.70,60731581
2016/04/28,6014.13,6027.20,5888.06,5990.33,5990.33,60430701
2016/04/29,5963.91,6018.27,5953.13,5985.59,5985.59,49704188
2016/05/03,5991.83,6167.80,5960.94,6167.45,6167.45,75831059
2016/05/04,6144.57,6213.19,6136.30,6169.78,6169.78,74555740
2016/05/05,6159.73,6206.53,6133.38,6203.82,6203.82,64558967
2016/05/06,6208.44,6226.88,5961.46,5961.49,5961.49,98056918
2016/05/09,5910.12,5910.12,5714.12,5743.65,5743.65,78233381
2016/05/10,5728.11,5766.16,5697.09,5738.90,5738.90,52657745
2016/05/11,5770.35,5806.47,5700.10,5723.41,5723.41,58011126
2016/05/12,5647.07,5727.58,5559.69,5726.46,5726.46,58215814
2016/05/13,5708.63,5779.89,5677.94,5714.31,5714.31,53076736
2016/05/16,5692.61,5813.04,5665.21,5812.54,5812.54,57960898
2016/05/17,5814.10,5853.61,5763.51,5790.34,5790.34,65260138
2016/05/18,5743.03,5743.03,5563.06,5631.19,5631.19,63704856
2016/05/19,5628.73,5729.40,5628.65,5666.73,5666.73,56438940
2016/05/20,5619.94,5733.25,5600.49,5732.90,5732.90,55936076
2016/05/23,5752.15,5811.68,5752.08,5809.48,5809.48,62777792
2016/05/24,5800.00,5800.17,5701.66,5743.18,5743.18,57956416
2016/05/25,5780.27,5803.98,5691.61,5715.18,5715.18,53302956
2016/05/26,5705.07,5744.86,5598.66,5744.39,5744.39,59665727
2016/05/27,5728.90,5780.07,5712.48,5739.59,5739.59,59984704
2016/05/30,5706.00,5764.76,5655.64,5711.32,5711.32,48888003
2016/05/31,5721.83,5947.43,5721.83,5947.32,5947.32,95238072
2016/06/01,5957.18,6013.90,5949.64,5973.78,5973.78,94513987
2016/06/02,5961.72,6014.61,5955.35,6013.89,6013.89,81245308
2016/06/03,6016.95,6062.14,5992.32,6032.60,6032.60,84843514
2016/06/06,6051.95,6067.47,6008.93,6051.86,6051.86,73552820
2016/06/07,6048.32,6052.05,6010.35,6045.36,6045.36,69598258
2016/06/08,6037.41,6058.18,5972.74,6023.88,6023.88,73498163
2016/06/13,5943.73,5992.33,5746.00,5746.44,5746.44,87139857
2016/06/14,5723.99,5778.85,5700.52,5762.76,5762.76,62032704
2016/06/15,5701.39,5972.85,5692.81,5952.85,5952.85,90878605
2016/06/16,5945.49,5979.12,5909.69,5930.55,5930.55,96031460
2016/06/17,5937.32,6002.62,5918.19,5964.27,5964.27,89066841
2016/06/20,5965.82,5995.00,5908.48,5985.57,5985.57,74530145
2016/06/21,6023.92,6053.41,5888.36,5916.80,5916.80,88140686
2016/06/22,5901.15,6009.06,5895.91,6008.89,6008.89,72417145
2016/06/23,5998.67,6015.18,5933.68,5978.17,5978.17,77979556
2016/06/24,5967.52,6011.37,5748.84,5903.62,5903.62,98419868
2016/06/27,5864.73,6044.32,5864.61,6044.22,6044.22,84047907
2016/06/28,6018.91,6111.07,6012.05,6107.51,6107.51,94952723
2016/06/29,6130.58,6145.00,6100.08,6120.20,6120.20,93055218
2016/06/30,6127.99,6143.23,6090.90,6123.49,6123.49,77299661
2016/07/01,6133.72,6163.43,6095.85,6111.54,6111.54,73814433
2016/07/04,6079.58,6240.60,6078.63,6231.88,6231.88,100078191
2016/07/05,6244.39,6276.82,6226.30,6269.50,6269.50,107928800
2016/07/06,6250.49,6299.73,6231.54,6297.40,6297.40,95069622
2016/07/07,6291.06,6342.43,6256.27,6319.79,6319.79,112453597
2016/07/08,6308.06,6337.07,6276.83,6299.85,6299.85,88064741
2016/07/11,6320.06,6387.07,6306.13,6312.50,6312.50,103662866
2016/07/12,6309.82,6395.44,6248.93,6395.15,6395.15,116873788
2016/07/13,6413.81,6456.77,6392.40,6446.56,6446.56,112122081
2016/07/14,6437.28,6458.29,6410.40,6455.58,6455.58,95271581
2016/07/15,6459.63,6469.05,6409.80,6441.02,6441.02,93192904
2016/07/18,6426.86,6455.46,6379.06,6412.07,6412.07,89330628
2016/07/19,6407.03,6431.94,6355.48,6431.94,6431.94,80961872
2016/07/20,6429.69,6454.18,6404.15,6417.92,6417.92,74820308
2016/07/21,6414.80,6487.02,6405.60,6442.71,6442.71,87437926
2016/07/22,6437.88,6448.37,6385.25,6390.93,6390.93,86445493
2016/07/25,6383.56,6441.32,6374.26,6408.78,6408.78,81090039
2016/07/26,6410.82,6494.74,6410.82,6494.47,6494.47,81556556
2016/07/27,6499.34,6515.88,6154.46,6229.29,6229.29,138527893
2016/07/28,6220.92,6273.38,6148.86,6243.29,6243.29,91318712
2016/07/29,6239.85,6259.20,6183.16,6202.89,6202.89,72681332
2016/08/01,6179.20,6179.20,6046.40,6109.28,6109.28,72910221
2016/08/02,6100.75,6168.68,6099.25,6168.51,6168.51,55805056
2016/08/03,6154.47,6203.61,6140.83,6198.39,6198.39,68686951
2016/08/04,6194.20,6245.30,6174.24,6238.23,6238.23,70556394
2016/08/05,6231.53,6251.40,6202.86,6203.29,6203.29,67543356
2016/08/08,6191.65,6290.90,6152.58,6290.76,6290.76,77047880
2016/08/09,6283.29,6341.72,6281.07,6341.55,6341.55,78165122
2016/08/10,6336.54,6366.09,6314.51,6318.27,6318.27,77197424
2016/08/11,6304.78,6318.98,6226.31,6226.31,6226.31,70684527
2016/08/12,6218.35,6299.09,6204.96,6299.09,6299.09,68635478
2016/08/15,6309.41,6451.93,6289.72,6442.53,6442.53,117981468
2016/08/16,6449.91,6488.70,6446.24,6468.89,6468.89,109712840
2016/08/17,6462.05,6502.14,6437.26,6488.36,6488.36,95788508
2016/08/18,6485.93,6527.20,6466.40,6490.41,6490.41,110415535
2016/08/19,6485.72,6516.98,6451.61,6499.55,6499.55,91827099
2016/08/22,6499.75,6508.80,6419.56,6420.35,6420.35,92369153
2016/08/23,6414.98,6448.54,6380.92,6428.70,6428.70,80572963
2016/08/24,6432.88,6466.63,6415.70,6435.06,6435.06,73862344
2016/08/25,6398.56,6398.56,6312.65,6382.57,6382.57,79722431
2016/08/26,6395.77,6460.87,6395.73,6410.73,6410.73,74785794
2016/08/29,6409.12,6442.40,6398.78,6427.53,6427.53,68956570
2016/08/30,6428.97,6459.71,6413.71,6425.75,6425.75,61588352
2016/08/31,6422.80,6441.11,6390.70,6434.21,6434.21,65277005
2016/09/01,6434.26,6445.43,6380.90,6381.48,6381.48,71886109
2016/09/02,6371.49,6403.57,6320.48,6356.95,6356.95,67506963
2016/09/05,6372.62,6419.75,6372.62,6391.79,6391.79,65434639
2016/09/06,6392.61,6493.35,6345.69,6492.97,6492.97,86826087
2016/09/07,6490.33,6529.81,6483.09,6494.32,6494.32,93190209
2016/09/08,6489.62,6518.33,6478.65,6517.98,6517.98,72464135
2016/09/09,6518.68,6539.35,6470.90,6471.05,6471.05,78672463
2016/09/12,6362.77,6383.84,6283.82,6291.64,6291.64,90041756
2016/09/13,6324.74,6340.87,6284.04,6320.03,6320.03,68636660
2016/09/14,6286.62,6318.27,6260.65,6278.16,6278.16,58319692
2016/09/19,6292.81,6344.45,6292.81,6344.18,6344.18,54978764
2016/09/20,6344.71,6346.93,6319.76,6342.03,6342.03,54505613
2016/09/21,6342.00,6363.00,6335.39,6343.75,6343.75,50290343
2016/09/22,6381.16,6410.57,6377.17,6385.64,6385.64,62971600
2016/09/23,6397.33,6402.64,6369.22,6370.58,6370.58,62578307
2016/09/26,6363.93,6364.21,6239.87,6241.52,6241.52,72106659
2016/09/27,6229.82,6287.34,6200.57,6286.91,6286.91,56400533
2016/09/28,6300.85,6300.85,6266.75,6281.28,6281.28,49163262
2016/09/29,6288.92,6323.42,6288.92,6298.79,6298.79,50691558
2016/09/30,6292.08,6338.30,6289.47,6328.09,6328.09,44965129
2016/10/10,6364.52,6447.94,6345.33,6447.69,6447.69,72724035
2016/10/11,6451.04,6486.65,6443.75,6486.43,6486.43,78850887
2016/10/12,6463.81,6484.00,6452.41,6482.74,6482.74,67718487
2016/10/13,6480.93,6501.56,6468.13,6484.83,6484.83,68471651
2016/10/14,6476.26,6477.85,6423.58,6469.49,6469.49,65860097
2016/10/17,6478.51,6487.67,6394.49,6413.15,6413.15,71704796
2016/10/18,6409.74,6509.28,6409.74,6509.28,6509.28,73698508
2016/10/19,6518.74,6531.16,6476.56,6495.26,6495.26,75048807
2016/10/20,6495.83,6506.58,6474.78,6498.24,6498.24,65574912
2016/10/21,6498.99,6506.61,6424.44,6475.28,6475.28,73195126
2016/10/24,6479.55,6546.79,6472.94,6539.47,6539.47,86076745
2016/10/25,6543.47,6563.52,6536.94,6563.35,6563.35,83923230
2016/10/26,6561.16,6561.25,6511.66,6530.39,6530.39,80859244
2016/10/27,6522.89,6529.47,6488.36,6517.36,6517.36,67102997
2016/10/28,6512.04,6536.83,6455.15,6455.83,6455.83,70697096
2016/10/31,6441.43,6460.77,6408.27,6452.21,6452.21,60253688
2016/11/01,6457.00,6508.36,6450.02,6507.95,6507.95,62539902
2016/11/02,6494.98,6506.78,6450.05,6455.13,6455.13,72299068
2016/11/03,6442.36,6521.00,6436.91,6483.73,6483.73,77549845
2016/11/04,6482.60,6502.74,6449.56,6462.59,6462.59,70635406
2016/11/07,6461.00,6487.06,6437.74,6468.82,6468.82,68812126
2016/11/08,6487.65,6518.19,6476.44,6503.18,6503.18,72444878
2016/11/09,6504.41,6507.86,6380.57,6453.57,6453.57,88060102
2016/11/10,6501.64,6538.74,6501.64,6536.97,6536.97,90625238
2016/11/11,6539.36,6584.41,6527.45,6583.89,6583.89,110371594
2016/11/14,6568.66,6624.21,6566.05,6615.01,6615.01,126669343
2016/11/15,6622.88,6641.04,6602.28,6640.46,6640.46,105110912
2016/11/16,6647.53,6658.43,6630.12,6644.19,6644.19,95468676
2016/11/17,6633.31,6646.31,6596.90,6636.47,6636.47,84535312
2016/11/18,6632.63,6643.94,6592.84,6602.33,6602.33,81278551
2016/11/21,6597.17,6635.89,6591.98,6611.54,6611.54,78751844
2016/11/22,6619.85,6661.54,6617.07,6661.25,6661.25,92177809
2016/11/23,6668.25,6676.67,6617.78,6631.17,6631.17,93963240
2016/11/24,6635.22,6656.97,6607.03,6623.05,6623.05,93586299
2016/11/25,6620.22,6652.92,6531.37,6652.82,6652.82,88934636
2016/11/28,6667.27,6692.14,6650.92,6670.80,6670.80,95741366
2016/11/29,6658.36,6681.88,6619.04,6620.79,6620.79,101446906
2016/11/30,6605.36,6615.92,6568.80,6585.58,6585.58,81526813
2016/12/01,6593.59,6624.85,6593.07,6624.47,6624.47,77818509
2016/12/02,6617.87,6623.79,6520.97,6520.97,6520.97,81097525
2016/12/05,6462.26,6522.60,6451.08,6486.02,6486.02,66821821
2016/12/06,6496.16,6514.03,6484.98,6490.89,6490.89,52009198
2016/12/07,6493.00,6558.24,6481.92,6558.02,6558.02,59406414
2016/12/08,6561.72,6562.66,6522.96,6527.43,6527.43,56989763
2016/12/09,6519.40,6534.90,6500.21,6513.92,6513.92,59218291
2016/12/12,6512.96,6519.63,6241.61,6249.08,6249.08,94736778
2016/12/13,6235.56,6292.80,6190.39,6278.18,6278.18,65206728
2016/12/14,6269.08,6299.04,6216.95,6239.50,6239.50,68977584
2016/12/15,6216.14,6310.74,6211.27,6280.40,6280.40,64732973
2016/12/16,6279.28,6329.19,6273.00,6318.52,6318.52,62204176
2016/12/19,6319.86,6330.38,6297.37,6320.73,6320.73,62579158
2016/12/20,6314.61,6315.54,6275.31,6300.64,6300.64,60920657
2016/12/21,6311.06,6348.38,6311.06,6347.61,6347.61,63632870
2016/12/22,6341.20,6350.27,6313.86,6341.79,6341.79,59617207
2016/12/23,6339.35,6343.85,6277.66,6282.00,6282.00,57182482
2016/12/26,6260.34,6295.24,6194.27,6294.75,6294.75,54444358
2016/12/27,6291.65,6311.04,6284.04,6288.86,6288.86,49275524
2016/12/28,6288.73,6295.89,6257.10,6270.24,6270.24,48574165
2016/12/29,6261.87,6286.74,6242.98,6252.61,6252.61,45028142
2016/12/30,6255.62,6275.55,6241.72,6263.63,6263.63,46924937
2017/01/03,6273.82,6320.95,6273.75,6320.76,6320.76,48577791
2017/01/04,6321.75,6395.00,6314.13,6394.67,6394.67,66739423
2017/01/05,6391.58,6412.87,6385.12,6399.28,6399.28,61445203
2017/01/06,6398.86,6401.74,6364.89,6371.62,6371.62,64902473
2017/01/09,6365.39,6415.47,6357.36,6415.42,6415.42,63979031
2017/01/10,6412.76,6428.83,6388.92,6393.93,6393.93,68210684
2017/01/11,6381.70,6402.90,6331.51,6331.96,6331.96,62843359
2017/01/12,6325.62,6339.32,6269.20,6272.85,6272.85,53433634
2017/01/13,6272.79,6282.72,6182.11,6194.66,6194.66,53611484
2017/01/16,6184.13,6184.34,5872.40,6031.24,6031.24,78958348
2017/01/17,6006.08,6082.20,5957.04,6082.07,6082.07,50540898
2017/01/18,6067.17,6098.78,6049.97,6068.59,6068.59,46142180
2017/01/19,6054.73,6074.46,6029.64,6043.67,6043.67,44419616
2017/01/20,6037.56,6129.58,6034.97,6122.00,6122.00,45717354
2017/01/23,6130.44,6189.17,6130.20,6172.17,6172.17,50389736
2017/01/24,6167.84,6177.21,6154.07,6165.26,6165.26,50127803
2017/01/25,6156.78,6187.43,6152.14,6179.57,6179.57,42974288
2017/01/26,6183.16,6224.19,6183.16,6223.71,6223.71,40542477
2017/02/03,6227.46,6231.60,6190.83,6207.09,6207.09,35541491
